1528759260.671140,7174734,0CF00300,8,DA,FE,08,FF,FF,1F,6A,7E
1528759260.672095,7174735,18F00F00,8,FF,FE,FF,FF,C0,9F,FF,FF
1528759260.676147,7174740,0CF00A00,8,00,00,00,00,FF,FF,FF,FF
1528759260.677098,7174740,18F0000F,8,F0,7D,7D,FF,0F,FF,FF,FF
1528759260.677098,7174741,18FE5600,8,00,28,FF,FF,1F,FF,00,FF
1528759260.678098,7174741,0CF00400,8,0E,7D,81,00,00,00,0F,7D
1528759260.687097,7174751,18FDB200,8,FF,FF,FF,FF,FF,FE,FF,FF
1528759260.691135,7174755,18FEDF00,8,81,A0,28,7D,FB,FF,FF,F0
1528759260.692096,7174755,18FEF000,8,FF,FF,FF,FF,FF,FF,FF,FF
1528759260.696158,7174759,0CF00300,8,DA,FE,08,FF,FF,1F,6A,7E
1528759260.701140,7174765,18F00E00,8,FF,FE,FF,FF,C0,9F,FF,FF
1528759260.702096,7174765,18FFB700,8,00,00,04,FF,FF,FF,FF,FF
1528759260.703098,7174766,0CF00400,8,0E,7D,81,00,00,00,0F,7D
1528759260.706141,7174769,18FD8C00,8,FF,FF,FF,FE,FF,FF,FF,FF
1528759260.707100,7174770,18EBFF00,8,01,57,FF,5B,00,04,01,64
1528759260.712175,7174775,18FEDF00,8,81,A0,28,7D,FB,FF,FF,F0
1528759260.716145,7174780,0CF00300,8,DA,FE,08,FF,FF,1F,6A,7E
1528759260.717118,7174780,18FEF100,8,FF,00,00,FC,33,00,1F,CF
1528759260.723161,7174786,0CF00400,8,0E,7D,81,00,00,00,0F,7D
1528759260.726140,7174790,18F00F00,8,FF,FE,FF,FF,C0,9F,FF,FF
1528759260.727109,7174790,18FEC100,8,91,B0,CF,04,CE,B2,CF,04
1528759260.732096,7174795,18FD2000,8,FF,FE,FF,FF,FF,FF,FF,FF
1528759260.732096,7174795,18FEDF00,8,81,A0,28,7D,FB,FF,FF,F0
1528759260.733104,7174796,0CF00A00,8,00,00,00,00,FF,FF,FF,FF
1528759260.736151,7174800,0CF00300,8,DA,FE,08,FF,FF,1F,6A,7E
1528759260.737096,7174800,18FEF200,8,00,00,00,00,0E,06,FF,FF
1528759260.743123,7174806,0CF00400,8,0E,7D,81,00,00,00,0F,7D
1528759260.752155,7174815,18FEDF00,8,81,A0,28,7D,FB,FF,FF,F0
1528759260.752155,7174816,18FEEF00,8,FF,FF,FF,FE,04,7D,FF,FA
1528759260.753096,7174816,18F00E00,8,FF,FE,FF,FF,C0,9F,FF,FF
1528759260.753096,7174817,18FEE000,8,97,44,31,00,80,44,31,00
1528759260.756109,7174820,0CF00300,8,DA,FE,08,FF,FF,1F,6A,7E
1528759260.761131,7174825,18F00100,8,FF,FF,FF,FF,FF,FF,FF,FF
1528759260.763135,7174826,0CF00400,8,0E,7D,81,00,00,00,0F,7D
1528759260.763135,7174827,18EBFF00,8,02,00,04,01,64,00,12,01
1528759260.771116,7174835,18FEDF00,8,81,A0,28,7D,FB,FF,FF,F0
1528759260.776139,7174840,0CF00300,8,DA,FE,08,FF,FF,1F,6A,7E
1528759260.777101,7174840,18FEDB00,8,FF,FF,FF,FE,FF,FF,FF,FF
1528759260.777101,7174841,18F00F00,8,FF,FE,FF,FF,C0,9F,FF,FF
1528759260.778096,7174841,18ECFF0F,8,20,13,00,03,FF,E1,FE,00
1528759260.781096,7174845,0CF00A00,8,00,00,00,00,FF,FF,FF,FF
1528759260.782098,7174845,18F0000F,8,F0,7D,7D,FF,0F,FF,FF,FF
1528759260.783098,7174846,0CF00400,8,0E,7D,81,00,00,00,0F,7D
1528759260.792145,7174855,18FEDF00,8,81,A0,28,7D,FB,FF,FF,F0
1528759260.792145,7174856,18FEF000,8,FF,FF,FF,FF,FF,FF,FF,FF
1528759260.793097,7174856,18FEFF00,8,FF,FF,FF,FF,FF,FF,FF,FF
1528759260.796131,7174860,0CF00300,8,DA,FE,08,FF,FF,1F,6A,7E
1528759260.797097,7174860,18FEF600,8,FF,FE,FE,FF,FF,FF,FF,FF
1528759260.801132,7174865,18F00E00,8,FF,FE,FF,FF,C0,9F,FF,FF
1528759260.803097,7174866,0CF00400,8,0E,7D,81,00,00,00,0F,7D
1528759260.812096,7174875,18FEDF00,8,81,A0,28,7D,FB,FF,FF,F0
1528759260.816198,7174880,0CF00300,8,DA,FE,08,FF,FF,1F,6A,7E
1528759260.817163,7174880,18FEF100,8,FF,00,00,FC,33,00,1F,CF
1528759260.819203,7174882,18EBFF00,8,03,6E,00,03,01,AF,00,03
1528759260.823193,7174886,0CF00400,8,0E,7D,81,00,00,00,0F,7D
1528759260.826200,7174890,18F00F00,8,FF,FE,FF,FF,C0,9F,FF,FF
1528759260.827178,7174890,18FD3E00,8,FF,FE,FF,FF,FE,FF,FF,FF
1528759260.827178,7174891,18EBFF0F,8,01,03,00,C0,12,61,40,1F
1528759260.832179,7174895,18FEDF00,8,81,A0,28,7D,FB,FF,FF,F0
1528759260.832179,7174896,0CF00A00,8,00,00,00,00,FF,FF,FF,FF
1528759260.836163,7174900,0CF00300,8,DA,FE,08,FF,FF,1F,6A,7E
1528759260.837169,7174900,18FEF200,8,00,00,00,00,0E,06,FF,FF
1528759260.843199,7174906,0CF00400,8,0E,7D,81,00,00,00,0F,7D
1528759260.846230,7174910,0CFD9200,8,F0,FF,FF,FF,FF,FF,FF,FF
1528759260.851236,7174915,18FEDF00,8,81,A0,28,7D,FB,FF,FF,F0
1528759260.852236,7174915,18F00E00,8,FF,FE,FF,FF,C0,9F,FF,FF
1528759260.852236,7174916,18FEE000,8,97,44,31,00,80,44,31,00
1528759260.856262,7174920,0CF00300,8,DA,FE,08,FF,FF,1F,6A,7E
1528759260.860234,7174924,18EAFFF9,3,E6,FE,00
1528759260.861235,7174925,18F00100,8,FF,FF,FF,FF,FF,FF,FF,FF
1528759260.862235,7174926,0CF00400,8,0E,7D,81,00,00,00,0F,7D
1528759260.866235,7174929,18FEE600,8,3C,1C,06,03,2E,88,FF,FF
1528759260.868270,7174932,18ECFFFA,8,20,1D,00,05,FF,EB,FE,00
1528759260.869236,7174933,18EBFFFA,8,01,20,53,59,4E,45,52,2A
1528759260.870236,7174934,18EBFFFA,8,02,53,53,53,32,2D,30,35
1528759260.871255,7174935,18EBFFFA,8,03,2A,30,30,37,38,2A,55
1528759260.872235,7174935,18FEDF00,8,81,A0,28,7D,FB,FF,FF,F0
1528759260.872235,7174936,18EBFFFA,8,04,4E,49,56,45,52,53,41
1528759260.873256,7174937,18EBFFFA,8,05,4C,FF,FF,FF,FF,FF,FF
1528759260.874235,7174937,18EBFF00,8,04,01,6C,00,04,01,64,00
1528759260.876270,7174940,0CF00300,8,DA,FE,08,FF,FF,1F,6A,7E
1528759260.877284,7174940,18F00F00,8,FF,FE,FF,FF,C0,9F,FF,FF
1528759260.881269,7174945,0CF00A00,8,00,00,00,00,FF,FF,FF,FF
1528759260.882249,7174945,18F0000F,8,F0,7D,7D,FF,0F,FF,FF,FF
1528759260.883265,7174946,0CF00400,8,0E,7D,81,00,00,00,0F,7D
1528759260.883265,7174947,18EBFF0F,8,02,52,40,1F,52,40,1F,52
1528759260.896340,7174960,18FEDF00,8,81,A0,28,7D,FB,FF,FF,F0
1528759260.897293,7174961,18FEF000,8,FF,FF,FF,FF,FF,FF,FF,FF
1528759260.901291,7174965,0CF00300,8,DA,FE,08,FF,FF,1F,6A,7E
1528759260.906381,7174970,18F00E00,8,FF,FE,FF,FF,C0,9F,FF,FF
1528759260.907381,7174971,0CF00400,8,0E,7D,81,00,00,00,0F,7D
1528759260.916412,7174980,18FEDF00,8,81,A0,28,7D,FB,FF,FF,F0
1528759260.921414,7174985,0CF00300,8,DA,FE,08,FF,FF,1F,6A,7E
1528759260.921414,7174985,18FEF100,8,FF,00,00,FC,33,00,1F,CF
1528759260.927412,7174991,0CF00400,8,0E,7D,81,00,00,00,0F,7D
1528759260.931380,7174995,18F00F00,8,FF,FE,FF,FF,C0,9F,FF,FF
1528759260.932372,7174995,18EBFF00,8,05,01,01,9B,01,04,01,94
1528759260.936375,7175000,18FEDF00,8,81,A0,28,7D,FB,FF,FF,F0
1528759260.937368,7175001,0CF00A00,8,00,00,00,00,FF,FF,FF,FF
1528759260.941403,7175005,0CF00300,8,DA,FE,08,FF,FF,1F,6A,7E
1528759260.941403,7175005,18FEF200,8,00,00,00,00,0E,06,FF,FF
1528759260.944402,7175007,18EBFF0F,8,03,40,1F,9E,07,52,FF,FF
1528759260.947407,7175011,0CF00400,8,0E,7D,81,00,00,00,0F,7D
1528759260.956402,7175020,18FEDF00,8,81,A0,28,7D,FB,FF,FF,F0
1528759260.957367,7175021,18F00E00,8,FF,FE,FF,FF,C0,9F,FF,FF
1528759260.958367,7175021,18FEE000,8,97,44,31,00,80,44,31,00
1528759260.961492,7175025,0CF00300,8,DA,FE,08,FF,FF,1F,6A,7E
1528759260.966461,7175030,18F00100,8,FF,FF,FF,FF,FF,FF,FF,FF
1528759260.967490,7175031,0CF00400,8,0E,7D,81,00,00,00,0F,7D
1528759260.976487,7175040,18FEDF00,8,81,A0,28,7D,FB,FF,FF,F0
1528759260.981488,7175045,18FD7C00,8,F8,83,01,00,D3,5F,03,FF
1528759260.981488,7175045,0CF00300,8,DA,FE,08,FF,FF,1F,6A,7E
1528759260.982455,7175046,18F00F00,8,FF,FE,FF,FF,C0,9F,FF,FF
1528759260.986490,7175050,0CF00A00,8,00,00,00,00,FF,FF,FF,FF
1528759260.986490,7175050,18F0000F,8,F0,7D,7D,FF,0F,FF,FF,FF
1528759260.987464,7175051,0CF00400,8,0E,7D,81,00,00,00,0F,7D
1528759260.988455,7175052,18EBFF00,8,06,04,03,01,69,00,03,01
1528759260.996563,7175060,18FEDF00,8,81,A0,28,7D,FB,FF,FF,F0
1528759260.997525,7175061,18FEF000,8,FF,FF,FF,FF,FF,FF,FF,FF
1528759261.001559,7175065,0CF00300,8,DA,FE,08,FF,FF,1F,6A,7E
1528759261.006558,7175070,18F00E00,8,FF,FE,FF,FF,C0,9F,FF,FF
1528759261.007559,7175071,0CF00400,8,0E,7D,81,00,00,00,0F,7D
1528759261.016559,7175080,18FEDF00,8,81,A0,28,7D,FB,FF,FF,F0
1528759261.021599,7175085,0CF00300,8,DA,FE,08,FF,FF,1F,6A,7E
1528759261.021599,7175085,18FEF100,8,FF,00,00,FC,33,00,1F,CF
1528759261.027600,7175091,0CF00400,8,0E,7D,81,00,00,00,0F,7D
1528759261.031637,7175095,18F00F00,8,FF,FE,FF,FF,C0,9F,FF,FF
1528759261.031637,7175095,18FCDC00,8,E0,FE,FE,FF,FF,FF,FF,FF
1528759261.036615,7175100,18FEDF00,8,81,A0,28,7D,FB,FF,FF,F0
1528759261.037616,7175101,0CF00A00,8,00,00,00,00,FF,FF,FF,FF
1528759261.041645,7175105,0CF00300,8,DA,FE,08,FF,FF,1F,6A,7E
1528759261.041645,7175105,18FEF200,8,00,00,00,00,0E,06,FF,FF
1528759261.044607,7175108,18EBFF00,8,07,66,00,04,01,B9,04,04
1528759261.047637,7175111,0CF00400,8,0E,7D,81,00,00,00,0F,7D
1528759261.056600,7175120,18FEDF00,8,81,A0,28,7D,FB,FF,FF,F0
1528759261.057599,7175121,18F00E00,8,FF,FE,FF,FF,C0,9F,FF,FF
1528759261.057599,7175121,18FEE000,8,97,44,31,00,80,44,31,00
1528759261.061697,7175125,0CF00300,8,DA,FE,08,FF,FF,1F,6A,7E
1528759261.066725,7175130,18F00100,8,FF,FF,FF,FF,FF,FF,FF,FF
1528759261.067703,7175131,0CF00400,8,0E,7D,81,00,00,00,0F,7D
1528759261.076666,7175140,18FEDF00,8,81,A0,28,7D,FB,FF,FF,F0
1528759261.081719,7175145,0CF00300,8,DA,FE,08,FF,FF,1F,6A,7E
1528759261.081719,7175145,18F00F00,8,FF,FE,FF,FF,C0,9F,FF,FF
1528759261.086730,7175150,0CF00A00,8,00,00,00,00,FF,FF,FF,FF
1528759261.086730,7175150,18F0000F,8,F0,7D,7D,FF,0F,FF,FF,FF
1528759261.087666,7175151,0CF00400,8,0E,7D,81,00,00,00,0F,7D
1528759261.101710,7175165,18FEDF00,8,81,A0,28,7D,FB,FF,FF,F0
1528759261.102668,7175166,18FEF000,8,FF,FF,FF,FF,FF,FF,FF,FF
1528759261.103710,7175167,18EBFF00,8,08,01,9C,01,03,01,9D,00
1528759261.106710,7175170,0CF00300,8,DA,FE,08,FF,FF,1F,6A,7E
1528759261.106710,7175170,0CFD9200,8,F0,FF,FF,FF,FF,FF,FF,FF
1528759261.111756,7175175,18F00E00,8,FF,FE,FF,FF,C0,9F,FF,FF
1528759261.112711,7175176,0CF00400,8,0E,7D,81,00,00,00,0F,7D
1528759261.121666,7175185,18FEDF00,8,81,A0,28,7D,FB,FF,FF,F0
1528759261.126667,7175190,18FD0700,8,57,FF,FF,FF,FF,FF,FF,FF
1528759261.126667,7175190,0CF00300,8,DA,FE,08,FF,FF,1F,6A,7E
1528759261.127688,7175191,18FEF100,8,FF,00,00,FC,33,00,1F,CF
1528759261.132701,7175196,0CF00400,8,0E,7D,81,00,00,00,0F,7D
1528759261.136700,7175200,18F00F00,8,FF,FE,FF,FF,C0,9F,FF,FF
1528759261.141701,7175205,18FEDF00,8,81,A0,28,7D,FB,FF,FF,F0
1528759261.141701,7175206,0CF00A00,8,00,00,00,00,FF,FF,FF,FF
1528759261.146667,7175210,0CF00300,8,DA,FE,08,FF,FF,1F,6A,7E
1528759261.146667,7175210,18FEF200,8,00,00,00,00,0E,06,FF,FF
1528759261.151667,7175215,18FDB400,8,20,1D,FF,FE,FF,FF,FF,FF
1528759261.152666,7175216,0CF00400,8,0E,7D,81,00,00,00,0F,7D
1528759261.156668,7175220,18EBFF00,8,09,03,01,61,00,03,01,43
1528759261.161698,7175225,18FEDF00,8,81,A0,28,7D,FB,FF,FF,F0
1528759261.162668,7175226,18F00E00,8,FF,FE,FF,FF,C0,9F,FF,FF
1528759261.162668,7175226,18FEE000,8,97,44,31,00,80,44,31,00
1528759261.166725,7175230,0CF00300,8,DA,FE,08,FF,FF,1F,6A,7E
1528759261.171733,7175235,18FDB300,8,FF,FF,FF,FE,FF,FF,FF,FF
1528759261.171733,7175235,18F00100,8,FF,FF,FF,FF,FF,FF,FF,FF
1528759261.172666,7175236,0CF00400,8,0E,7D,81,00,00,00,0F,7D
1528759261.181710,7175245,18FEDF00,8,81,A0,28,7D,FB,FF,FF,F0
1528759261.186678,7175250,0CF00300,8,DA,FE,08,FF,FF,1F,6A,7E
1528759261.186678,7175250,18F00F00,8,FF,FE,FF,FF,C0,9F,FF,FF
1528759261.191731,7175255,0CF00A00,8,00,00,00,00,FF,FF,FF,FF
1528759261.191731,7175255,18F0000F,8,F0,7D,7D,FF,0F,FF,FF,FF
1528759261.192666,7175256,0CF00400,8,0E,7D,81,00,00,00,0F,7D
1528759261.196701,7175260,18FDB200,8,FF,FF,FF,FF,FF,FE,FF,FF
1528759261.201715,7175265,18FEDF00,8,81,A0,28,7D,FB,FF,FF,F0
1528759261.202668,7175266,18FEF000,8,FF,FF,FF,FF,FF,FF,FF,FF
1528759261.206715,7175270,0CF00300,8,DA,FE,08,FF,FF,1F,6A,7E
1528759261.211734,7175275,18F00E00,8,FF,FE,FF,FF,C0,9F,FF,FF
1528759261.212710,7175276,0CF00400,8,0E,7D,81,00,00,00,0F,7D
1528759261.213680,7175277,18EBFF00,8,0A,05,03,01,FF,FF,FF,FF
1528759261.213680,7175277,18ECFF00,8,20,22,00,05,FF,E3,FE,00
1528759261.216714,7175280,18FD8C00,8,FF,FF,FF,FE,FF,FF,FF,FF
1528759261.221715,7175285,18FEDF00,8,81,A0,28,7D,FB,FF,FF,F0
1528759261.226721,7175290,0CF00300,8,DA,FE,08,FF,FF,1F,6A,7E
1528759261.226721,7175290,18FEF100,8,FF,00,00,FC,33,00,1F,CF
1528759261.232716,7175296,0CF00400,8,0E,7D,81,00,00,00,0F,7D
1528759261.236732,7175300,18F00F00,8,FF,FE,FF,FF,C0,9F,FF,FF
1528759261.241768,7175305,18FD2000,8,FF,FE,FF,FF,FF,FF,FF,FF
1528759261.242749,7175306,18FEDF00,8,81,A0,28,7D,FB,FF,FF,F0
1528759261.242749,7175307,0CF00A00,8,00,00,00,00,FF,FF,FF,FF
1528759261.246760,7175310,0CF00300,8,DA,FE,08,FF,FF,1F,6A,7E
1528759261.246760,7175310,18FEF200,8,00,00,00,00,0E,06,FF,FF
1528759261.252864,7175316,0CF00400,8,0E,7D,81,00,00,00,0F,7D
1528759261.261865,7175325,18FEDF00,8,81,A0,28,7D,FB,FF,FF,F0
1528759261.261865,7175326,18FEEF00,8,FF,FF,FF,FE,04,7D,FF,FA
1528759261.262825,7175326,18F00E00,8,FF,FE,FF,FF,C0,9F,FF,FF
1528759261.263826,7175327,18FEE000,8,97,44,31,00,80,44,31,00
1528759261.265858,7175330,0CF00300,8,DA,FE,08,FF,FF,1F,6A,7E
1528759261.268941,7175333,18EBFF00,8,01,C0,12,AC,40,1F,AD,28
1528759261.270948,7175335,18F00100,8,FF,FF,FF,FF,FF,FF,FF,FF
1528759261.272907,7175336,0CF00400,8,0E,7D,81,00,00,00,0F,7D
1528759261.281935,7175345,18FEDF00,8,81,A0,28,7D,FB,FF,FF,F0
1528759261.285992,7175350,0CF00300,8,DA,FE,08,FF,FF,1F,6A,7E
1528759261.286931,7175350,18FEDB00,8,FF,FF,FF,FE,FF,FF,FF,FF
1528759261.286931,7175351,18F00F00,8,FF,FE,FF,FF,C0,9F,FF,FF
1528759261.290970,7175355,0CF00A00,8,00,00,00,00,FF,FF,FF,FF
1528759261.291934,7175356,18F0000F,8,F0,7D,7D,FF,0F,FF,FF,FF
1528759261.292972,7175356,0CF00400,8,0E,7D,81,00,00,00,0F,7D
1528759261.306933,7175370,18FEDF00,8,81,A0,28,7D,FB,FF,FF,F0
1528759261.306933,7175371,18FEF000,8,FF,FF,FF,FF,FF,FF,FF,FF
1528759261.310976,7175375,0CF00300,8,DA,FE,08,FF,FF,1F,6A,7E
1528759261.311933,7175375,18FEF600,8,FF,FE,FE,FF,FF,FF,FF,FF
1528759261.315967,7175380,18F00E00,8,FF,FE,FF,FF,C0,9F,FF,FF
1528759261.317967,7175381,0CF00400,8,0E,7D,81,00,00,00,0F,7D
1528759261.326967,7175390,18FEDF00,8,81,A0,28,7D,FB,FF,FF,F0
1528759261.328966,7175393,18EBFF00,8,02,1E,AD,40,1F,AD,40,1F
1528759261.330971,7175395,0CF00300,8,DA,FE,08,FF,FF,1F,6A,7E
1528759261.331932,7175395,18FEF100,8,FF,00,00,FC,33,00,1F,CF
1528759261.337967,7175401,0CF00400,8,0E,7D,81,00,00,00,0F,7D
1528759261.340939,7175405,18F00F00,8,FF,FE,FF,FF,C0,9F,FF,FF
1528759261.341932,7175406,18FD3E00,8,FF,FE,FF,FF,FE,FF,FF,FF
1528759261.346980,7175410,18FEDF00,8,81,A0,28,7D,FB,FF,FF,F0
1528759261.346980,7175411,0CF00A00,8,00,00,00,00,FF,FF,FF,FF
1528759261.351054,7175415,0CF00300,8,DA,FE,08,FF,FF,1F,6A,7E
1528759261.352005,7175416,18FEF200,8,00,00,00,00,0E,06,FF,FF
1528759261.358050,7175421,0CF00400,8,0E,7D,81,00,00,00,0F,7D
1528759261.361130,7175425,0CFD9200,8,F0,FF,FF,FF,FF,FF,FF,FF
1528759261.367112,7175430,18FEDF00,8,81,A0,28,7D,FB,FF,FF,F0
1528759261.367112,7175431,18F00E00,8,FF,FE,FF,FF,C0,9F,FF,FF
1528759261.368073,7175432,18FEE000,8,97,44,31,00,80,44,31,00
1528759261.371112,7175435,0CF00300,8,DA,FE,08,FF,FF,1F,6A,7E
1528759261.376112,7175440,18F00100,8,FF,FF,FF,FF,FF,FF,FF,FF
1528759261.378122,7175441,0CF00400,8,0E,7D,81,00,00,00,0F,7D
1528759261.381111,7175445,18FEF700,8,FF,FF,FF,FF,F6,00,FF,FF
1528759261.382075,7175445,18EBFF00,8,03,AD,40,1F,FF,FF,0D,0C
1528759261.387079,7175450,18FEDF00,8,81,A0,28,7D,FB,FF,FF,F0
1528759261.391073,7175455,0CF00300,8,DA,FE,08,FF,FF,1F,6A,7E
1528759261.392076,7175456,18F00F00,8,FF,FE,FF,FF,C0,9F,FF,FF
1528759261.396188,7175460,0CF00A00,8,00,00,00,00,FF,FF,FF,FF
1528759261.397151,7175461,18F0000F,8,F0,7D,7D,FF,0F,FF,FF,FF
1528759261.398188,7175462,0CF00400,8,0E,7D,81,00,00,00,0F,7D
1528759261.401192,7175465,18FEDD00,8,FF,00,00,FF,FF,FF,FF,FF
1528759261.407268,7175470,18FEDF00,8,81,A0,28,7D,FB,FF,FF,F0
1528759261.407268,7175471,18FEF000,8,FF,FF,FF,FF,FF,FF,FF,FF
1528759261.411256,7175475,0CF00300,8,DA,FE,08,FF,FF,1F,6A,7E
1528759261.416267,7175480,18F00E00,8,FF,FE,FF,FF,C0,9F,FF,FF
1528759261.418263,7175481,0CF00400,8,0E,7D,81,00,00,00,0F,7D
1528759261.426270,7175490,18FEDF00,8,81,A0,28,7D,FB,FF,FF,F0
1528759261.427221,7175491,18FEEE00,8,FE,FF,FF,FE,FF,FF,FF,FF
1528759261.431225,7175495,0CF00300,8,DA,FE,08,FF,FF,1F,6A,7E
1528759261.432226,7175496,18FEF100,8,FF,00,00,FC,33,00,1F,CF
1528759261.438227,7175501,0CF00400,8,0E,7D,81,00,00,00,0F,7D
1528759261.438227,7175502,18EBFF00,8,04,20,4E,3C,3C,64,7D,AD
1528759261.441335,7175505,18F00F00,8,FF,FE,FF,FF,C0,9F,FF,FF
1528759261.446426,7175510,18FEDF00,8,81,A0,28,7D,FB,FF,FF,F0
1528759261.447423,7175511,0CF00A00,8,00,00,00,00,FF,FF,FF,FF
1528759261.448421,7175512,18FEE400,8,FF,3F,FD,FF,00,7F,FF,FF
1528759261.451519,7175515,0CF00300,8,DA,FE,08,FF,FF,1F,6A,7E
1528759261.451519,7175516,18FEF200,8,00,00,00,00,0E,06,FF,FF
1528759261.457510,7175521,0CF00400,8,0E,7D,81,00,00,00,0F,7D
1528759261.466486,7175530,18FEDF00,8,81,A0,28,7D,FB,FF,FF,F0
1528759261.467495,7175531,18F00E00,8,FF,FE,FF,FF,C0,9F,FF,FF
1528759261.467495,7175531,18FEE000,8,97,44,31,00,80,44,31,00
1528759261.471484,7175535,0CF00300,8,DA,FE,08,FF,FF,1F,6A,7E
1528759261.472499,7175536,18FEBD00,8,00,F0,FF,FF,FF,FF,FF,FF
1528759261.476532,7175540,18F00100,8,FF,FF,FF,FF,FF,FF,FF,FF
1528759261.477505,7175542,0CF00400,8,0E,7D,81,00,00,00,0F,7D
1528759261.486489,7175550,18FEDF00,8,81,A0,28,7D,FB,FF,FF,F0
1528759261.491627,7175555,0CF00300,8,DA,FE,08,FF,FF,1F,6A,7E
1528759261.491627,7175556,18E0FF00,8,00,FF,FF,FF,FF,F3,FF,FF
1528759261.492585,7175556,18F00F00,8,FF,FE,FF,FF,C0,9F,FF,FF
1528759261.494604,7175558,18EBFF00,8,05,40,1F,A5,01,FF,FF,FF
1528759261.496584,7175560,0CF00A00,8,00,00,00,00,FF,FF,FF,FF
1528759261.496584,7175561,18F0000F,8,F0,7D,7D,FF,0F,FF,FF,FF
1528759261.498582,7175562,0CF00400,8,0E,7D,81,00,00,00,0F,7D
1528759261.517584,7175575,18FEDF00,8,81,A0,28,7D,FB,FF,FF,F0
1528759261.517584,7175576,18FEF000,8,FF,FF,FF,FF,FF,FF,FF,FF
1528759261.520584,7175580,0CF00300,8,DA,FE,08,FF,FF,1F,6A,7E
1528759261.522583,7175585,18FEF500,8,FE,FF,FF,FF,FE,FF,FF,FF
1528759261.530585,7175586,18F00E00,8,FF,FE,FF,FF,C0,9F,FF,FF
1528759261.531584,7175587,0CF00400,8,0E,7D,81,00,00,00,0F,7D
1528759261.531584,7175596,18FEDF00,8,81,A0,28,7D,FB,FF,FF,F0
1528759261.536582,7175600,0CF00300,8,DA,FE,08,FF,FF,1F,6A,7E
1528759261.538584,7175601,18FEF100,8,FF,00,00,FC,33,00,1F,CF
1528759261.542585,7175607,0CF00400,8,0E,7D,81,00,00,00,0F,7D
1528759261.546618,7175610,18FEA400,8,FF,FF,C7,25,FF,FF,FF,FF
1528759261.548624,7175611,18F00F00,8,FF,FE,FF,FF,C0,9F,FF,FF
1528759261.551616,7175615,18FEDF00,8,81,A0,28,7D,FB,FF,FF,F0
1528759261.552582,7175616,0CF00A00,8,00,00,00,00,FF,FF,FF,FF
1528759261.557581,7175620,0CF00300,8,DA,FE,08,FF,FF,1F,6A,7E
1528759261.558582,7175621,18FEF200,8,00,00,00,00,0E,06,FF,FF
1528759261.563617,7175627,0CF00400,8,0E,7D,81,00,00,00,0F,7D
1528759261.571618,7175636,18FEDF00,8,81,A0,28,7D,FB,FF,FF,F0
1528759261.572598,7175636,18F00E00,8,FF,FE,FF,FF,C0,9F,FF,FF
1528759261.572598,7175637,18FEE000,8,97,44,31,00,80,44,31,00
1528759261.576627,7175640,0CF00300,8,DA,FE,08,FF,FF,1F,6A,7E
1528759261.581603,7175645,18F00100,8,FF,FF,FF,FF,FF,FF,FF,FF
1528759261.582598,7175647,0CF00400,8,0E,7D,81,00,00,00,0F,7D
1528759261.586626,7175650,18FE9A00,8,40,25,FF,FF,FF,FF,FF,FF
1528759261.591582,7175655,18FEDF00,8,81,A0,28,7D,FB,FF,FF,F0
1528759261.596692,7175660,0CF00300,8,DA,FE,08,FF,FF,1F,6A,7E
1528759261.596692,7175661,18F00F00,8,FF,FE,FF,FF,C0,9F,FF,FF
1528759261.601714,7175665,0CF00A00,8,00,00,00,00,FF,FF,FF,FF
1528759261.601714,7175666,18F0000F,8,F0,7D,7D,FF,0F,FF,FF,FF
1528759261.602680,7175667,0CF00400,8,0E,7D,81,00,00,00,0F,7D
1528759261.611713,7175676,18FEDF00,8,81,A0,28,7D,FB,FF,FF,F0
1528759261.612670,7175676,18FEF000,8,FF,FF,FF,FF,FF,FF,FF,FF
1528759261.612670,7175677,18FE9900,8,00,9A,FF,FF,FF,FF,FF,FF
1528759261.616773,7175680,0CF00300,8,DA,FE,08,FF,FF,1F,6A,7E
1528759261.616773,7175681,0CFD9200,8,F0,FF,FF,FF,FF,FF,FF,FF
1528759261.621774,7175685,18F00E00,8,FF,FE,FF,FF,C0,9F,FF,FF
1528759261.622827,7175687,0CF00400,8,0E,7D,81,00,00,00,0F,7D
1528759261.631869,7175695,18FEDF00,8,81,A0,28,7D,FB,FF,FF,F0
1528759261.636869,7175700,0CF00300,8,DA,FE,08,FF,FF,1F,6A,7E
1528759261.636869,7175701,18FEF100,8,FF,00,00,FC,33,00,1F,CF
1528759261.642869,7175707,0CF00400,8,0E,7D,81,00,00,00,0F,7D
1528759261.645917,7175710,18F00F00,8,FF,FE,FF,FF,C0,9F,FF,FF
1528759261.651894,7175716,18FEDF00,8,81,A0,28,7D,FB,FF,FF,F0
1528759261.652868,7175716,0CF00A00,8,00,00,00,00,FF,FF,FF,FF
1528759261.656867,7175720,0CF00300,8,DA,FE,08,FF,FF,1F,6A,7E
1528759261.656867,7175721,18FEF200,8,00,00,00,00,0E,06,FF,FF
1528759261.661873,7175725,18FDB400,8,20,1D,FF,FE,FF,FF,FF,FF
1528759261.662872,7175727,0CF00400,8,0E,7D,81,00,00,00,0F,7D
1528759261.671874,7175735,18FEDF00,8,81,A0,28,7D,FB,FF,FF,F0
1528759261.671874,7175736,18F00E00,8,FF,FE,FF,FF,C0,9F,FF,FF
1528759261.672870,7175737,18FEE000,8,97,44,31,00,80,44,31,00
1528759261.675916,7175740,0CF00300,8,DA,FE,08,FF,FF,1F,6A,7E
